"[33, 39, 12, 46, 40, 0, 22, 23, 19, 17, 1, 24, 0, 50, 4, 15, 31, 0, 48, 35, 47, 6, 27, 0, 25, 37, 10, 49, 42, 3, 0, 9, 28, 36, 41, 45, 0, 29, 30, 26, 18, 34, 0, 44, 14, 2, 11, 21, 0, 38, 8, 0, 7, 5, 43, 0, 20, 16, 0, 13, 0, 32, 0, 0, 0]"
"[17, 45, 24, 49, 14, 0, 6, 22, 3, 18, 35, 0, 27, 25, 7, 10, 37, 41, 0, 4, 44, 43, 20, 46, 2, 30, 50, 0, 21, 13, 38, 36, 16, 0, 33, 42, 40, 15, 23, 0, 32, 28, 8, 12, 1, 0, 11, 29, 31, 47, 0, 5, 48, 39, 0, 9, 19, 0, 34, 0, 26, 0, 0, 0, 0]"
"[50, 6, 14, 43, 15, 0, 17, 11, 31, 30, 7, 0, 8, 1, 32, 33, 42, 10, 35, 0, 21, 44, 16, 5, 29, 0, 49, 3, 38, 28, 0, 9, 19, 13, 23, 18, 2, 0, 12, 45, 4, 37, 41, 0, 22, 34, 36, 0, 27, 20, 39, 40, 24, 0, 26, 48, 0, 46, 47, 0, 25, 0, 0, 0, 0]"
"[22, 33, 48, 26, 0, 47, 13, 24, 9, 42, 30, 0, 3, 23, 46, 29, 49, 50, 0, 38, 11, 40, 0, 36, 43, 39, 0, 2, 35, 14, 16, 41, 0, 19, 15, 7, 5, 0, 31, 44, 21, 12, 0, 27, 17, 10, 1, 0, 6, 34, 18, 0, 28, 8, 20, 32, 0, 4, 25, 0, 45, 0, 37, 0, 0]"
"[1, 44, 23, 28, 0, 14, 50, 42, 32, 12, 0, 20, 2, 18, 38, 6, 35, 0, 40, 47, 21, 49, 34, 0, 36, 9, 37, 26, 0, 19, 16, 46, 45, 0, 30, 33, 24, 31, 0, 3, 13, 8, 27, 0, 48, 4, 29, 43, 15, 0, 22, 7, 0, 10, 17, 5, 39, 25, 0, 41, 11, 0, 0, 0, 0]"
"[5, 12, 42, 1, 32, 36, 23, 30, 0, 10, 37, 20, 16, 22, 0, 33, 29, 2, 39, 27, 0, 3, 18, 17, 43, 11, 0, 35, 13, 49, 7, 48, 0, 45, 14, 4, 26, 0, 6, 38, 0, 19, 47, 24, 28, 0, 15, 46, 9, 0, 21, 25, 8, 0, 44, 31, 0, 40, 50, 0, 34, 0, 41, 0, 0]"
"[49, 44, 31, 50, 43, 37, 30, 0, 18, 7, 2, 0, 23, 25, 29, 39, 15, 0, 35, 42, 4, 24, 20, 0, 21, 28, 22, 19, 0, 26, 36, 1, 34, 3, 10, 0, 12, 8, 47, 48, 0, 5, 40, 9, 33, 0, 17, 14, 27, 46, 45, 0, 11, 32, 13, 0, 6, 16, 38, 0, 41, 0, 0, 0, 0]"
"[6, 50, 16, 10, 40, 15, 0, 27, 22, 14, 20, 29, 0, 24, 41, 17, 23, 0, 26, 32, 39, 34, 42, 36, 0, 13, 11, 12, 37, 2, 0, 46, 44, 48, 30, 43, 0, 1, 4, 33, 7, 35, 0, 18, 28, 5, 45, 38, 0, 19, 8, 47, 9, 0, 49, 21, 0, 25, 0, 31, 0, 3, 0, 0, 0]"
"[43, 9, 13, 7, 0, 48, 6, 10, 18, 41, 0, 50, 20, 19, 32, 12, 0, 38, 11, 35, 15, 29, 4, 45, 0, 44, 23, 22, 36, 14, 31, 0, 21, 2, 24, 49, 0, 8, 25, 42, 27, 1, 0, 37, 3, 26, 0, 30, 5, 40, 34, 0, 46, 28, 0, 16, 33, 39, 0, 47, 17, 0, 0, 0, 0]"
"[3, 21, 5, 29, 16, 0, 11, 13, 26, 24, 35, 44, 8, 0, 43, 19, 32, 28, 45, 0, 41, 27, 30, 9, 12, 18, 0, 2, 38, 15, 50, 0, 37, 25, 39, 17, 0, 33, 10, 6, 4, 0, 7, 1, 40, 22, 46, 14, 0, 20, 49, 0, 47, 48, 31, 42, 0, 34, 23, 0, 36, 0, 0, 0, 0]"
"[22, 16, 14, 23, 30, 0, 15, 27, 6, 48, 37, 0, 46, 8, 5, 35, 12, 0, 2, 3, 11, 50, 31, 0, 42, 40, 25, 47, 32, 0, 7, 1, 29, 34, 49, 13, 0, 43, 18, 28, 0, 41, 44, 38, 39, 45, 0, 24, 10, 9, 4, 21, 0, 33, 19, 0, 20, 26, 36, 0, 17, 0, 0, 0, 0]"
"[9, 6, 17, 20, 43, 12, 4, 0, 37, 25, 27, 7, 0, 11, 44, 1, 23, 49, 0, 5, 16, 42, 15, 0, 47, 40, 24, 21, 8, 0, 30, 2, 13, 36, 33, 0, 50, 31, 46, 19, 0, 38, 14, 41, 0, 10, 22, 45, 34, 0, 29, 39, 3, 0, 26, 35, 48, 0, 28, 0, 32, 0, 18, 0, 0]"
"[48, 2, 25, 1, 0, 16, 32, 12, 3, 31, 42, 13, 0, 4, 44, 39, 7, 20, 45, 0, 23, 5, 27, 6, 11, 0, 15, 33, 41, 30, 18, 17, 14, 0, 21, 22, 36, 46, 28, 47, 0, 38, 37, 0, 9, 26, 0, 24, 40, 35, 49, 0, 34, 43, 0, 8, 29, 19, 50, 10, 0, 0, 0, 0, 0]"
"[40, 31, 19, 15, 22, 33, 0, 9, 45, 12, 30, 32, 0, 23, 17, 20, 5, 6, 0, 3, 50, 49, 38, 0, 46, 37, 16, 48, 35, 0, 26, 36, 28, 4, 0, 24, 13, 44, 10, 18, 0, 2, 21, 29, 11, 42, 0, 7, 0, 8, 14, 0, 47, 39, 0, 43, 41, 34, 0, 25, 27, 0, 1, 0, 0]"
"[25, 28, 44, 26, 42, 0, 12, 37, 11, 36, 27, 0, 18, 46, 21, 15, 0, 5, 39, 20, 24, 0, 35, 49, 14, 30, 40, 0, 48, 38, 45, 29, 34, 10, 41, 0, 8, 2, 3, 6, 23, 50, 0, 9, 16, 17, 19, 0, 13, 32, 47, 0, 33, 31, 7, 43, 0, 1, 0, 4, 0, 22, 0, 0, 0]"
"[48, 11, 46, 31, 38, 16, 0, 44, 17, 43, 19, 37, 0, 2, 22, 8, 12, 14, 13, 9, 0, 24, 47, 30, 36, 20, 0, 5, 49, 41, 10, 6, 0, 3, 35, 32, 0, 21, 29, 28, 0, 34, 25, 33, 0, 45, 1, 27, 39, 0, 40, 50, 18, 0, 26, 23, 7, 0, 15, 42, 0, 4, 0, 0, 0]"
"[48, 39, 28, 40, 9, 32, 0, 38, 34, 22, 35, 16, 23, 1, 0, 30, 15, 18, 0, 25, 27, 17, 45, 50, 36, 0, 31, 5, 8, 37, 0, 19, 20, 41, 14, 12, 0, 10, 24, 4, 43, 13, 0, 46, 11, 29, 0, 44, 33, 2, 0, 47, 6, 0, 26, 21, 42, 0, 49, 0, 7, 0, 3, 0, 0]"
"[14, 32, 35, 49, 9, 0, 50, 16, 29, 3, 0, 17, 39, 5, 46, 4, 23, 0, 19, 28, 43, 33, 22, 0, 13, 48, 40, 37, 18, 0, 12, 41, 44, 2, 25, 30, 0, 38, 24, 6, 34, 8, 11, 0, 7, 45, 47, 31, 15, 0, 21, 27, 20, 0, 36, 26, 0, 1, 10, 0, 42, 0, 0, 0, 0]"
"[33, 46, 40, 38, 0, 18, 14, 23, 7, 43, 0, 17, 16, 19, 27, 28, 0, 21, 9, 35, 48, 3, 32, 0, 25, 34, 30, 4, 13, 49, 0, 36, 15, 12, 41, 47, 42, 0, 22, 6, 26, 8, 50, 0, 10, 1, 20, 44, 0, 29, 2, 11, 0, 37, 31, 24, 0, 45, 0, 39, 0, 5, 0, 0, 0]"
"[47, 25, 36, 9, 39, 12, 0, 34, 26, 16, 18, 29, 40, 0, 17, 48, 6, 30, 44, 0, 2, 28, 20, 35, 8, 43, 0, 49, 31, 19, 0, 1, 15, 0, 45, 33, 22, 14, 37, 0, 50, 5, 41, 23, 0, 10, 42, 0, 13, 11, 38, 0, 27, 24, 32, 0, 7, 46, 21, 0, 4, 3, 0, 0, 0]"
"[31, 50, 16, 22, 13, 0, 36, 48, 19, 42, 25, 0, 9, 33, 18, 4, 6, 0, 41, 38, 45, 20, 32, 26, 29, 3, 7, 0, 5, 39, 23, 40, 27, 0, 34, 17, 8, 46, 0, 44, 37, 49, 10, 0, 43, 14, 21, 11, 30, 0, 28, 12, 1, 2, 0, 15, 0, 35, 0, 24, 0, 47, 0, 0, 0]"
"[24, 31, 29, 30, 28, 0, 18, 6, 2, 33, 0, 32, 39, 23, 3, 8, 0, 38, 42, 49, 4, 0, 47, 37, 17, 22, 13, 0, 11, 48, 46, 5, 14, 0, 36, 34, 25, 21, 41, 0, 40, 16, 20, 35, 0, 7, 50, 43, 15, 0, 44, 26, 9, 0, 19, 12, 0, 27, 45, 10, 0, 1, 0, 0, 0]"
"[31, 11, 50, 33, 12, 19, 0, 26, 22, 45, 18, 21, 3, 0, 7, 9, 37, 34, 25, 42, 0, 47, 38, 1, 43, 13, 30, 0, 17, 24, 40, 10, 44, 0, 2, 20, 23, 5, 15, 27, 0, 39, 6, 46, 28, 0, 32, 36, 16, 29, 0, 41, 48, 35, 0, 4, 49, 0, 8, 14, 0, 0, 0, 0, 0]"
"[48, 19, 5, 41, 16, 40, 0, 2, 24, 36, 17, 0, 21, 30, 33, 31, 0, 15, 45, 9, 26, 34, 0, 18, 46, 49, 8, 0, 1, 50, 39, 25, 6, 0, 29, 7, 35, 38, 37, 12, 0, 22, 23, 47, 4, 0, 20, 3, 13, 28, 0, 42, 10, 0, 44, 0, 14, 11, 0, 27, 32, 43, 0, 0, 0]"
"[50, 21, 5, 41, 17, 39, 0, 30, 20, 37, 42, 43, 18, 0, 7, 1, 19, 15, 29, 9, 0, 31, 2, 32, 14, 27, 0, 44, 26, 46, 45, 0, 4, 6, 48, 35, 24, 47, 38, 0, 34, 33, 25, 0, 36, 28, 49, 16, 0, 8, 22, 12, 0, 3, 10, 11, 23, 0, 13, 0, 40, 0, 0, 0, 0]"
"[26, 17, 23, 41, 3, 0, 13, 45, 15, 8, 47, 0, 50, 34, 37, 44, 7, 20, 0, 14, 36, 22, 4, 25, 30, 18, 0, 31, 9, 35, 27, 48, 38, 2, 0, 19, 40, 49, 0, 28, 6, 46, 24, 0, 29, 12, 16, 42, 11, 0, 32, 5, 39, 33, 0, 21, 1, 10, 43, 0, 0, 0, 0, 0, 0]"
"[48, 38, 21, 12, 42, 18, 11, 0, 43, 46, 10, 47, 0, 2, 41, 5, 0, 26, 27, 29, 23, 17, 22, 0, 20, 33, 36, 13, 0, 49, 3, 24, 50, 32, 28, 0, 16, 4, 1, 8, 40, 0, 39, 31, 0, 30, 9, 37, 19, 0, 45, 7, 0, 15, 44, 34, 0, 6, 25, 35, 14, 0, 0, 0, 0]"
"[4, 41, 28, 45, 14, 0, 3, 9, 39, 32, 21, 12, 0, 38, 31, 22, 0, 40, 29, 6, 43, 24, 0, 16, 34, 17, 30, 0, 19, 27, 36, 35, 50, 8, 0, 2, 7, 49, 44, 37, 0, 46, 23, 10, 0, 33, 26, 1, 0, 15, 47, 11, 0, 5, 18, 42, 0, 20, 48, 25, 0, 13, 0, 0, 0]"
"[50, 18, 2, 3, 0, 45, 47, 38, 7, 10, 31, 0, 46, 11, 25, 22, 26, 40, 39, 12, 0, 20, 34, 1, 19, 8, 16, 0, 42, 21, 9, 36, 0, 15, 29, 14, 43, 0, 23, 37, 13, 0, 44, 32, 4, 48, 35, 0, 30, 27, 6, 49, 0, 17, 41, 24, 0, 33, 5, 0, 28, 0, 0, 0, 0]"
"[38, 7, 31, 37, 5, 44, 47, 0, 32, 22, 8, 13, 48, 46, 17, 0, 40, 42, 26, 9, 50, 0, 10, 28, 1, 23, 2, 0, 24, 20, 35, 19, 0, 6, 25, 0, 39, 11, 45, 12, 34, 41, 49, 21, 0, 16, 14, 3, 27, 0, 43, 36, 0, 33, 0, 18, 30, 0, 15, 0, 29, 0, 4, 0, 0]"
"[2, 9, 46, 23, 0, 7, 20, 29, 47, 25, 21, 26, 0, 32, 3, 37, 17, 49, 44, 0, 14, 50, 40, 33, 0, 38, 15, 13, 28, 48, 27, 0, 41, 39, 30, 19, 12, 1, 24, 0, 4, 22, 43, 36, 45, 0, 35, 8, 18, 0, 16, 34, 5, 0, 10, 42, 11, 0, 31, 0, 6, 0, 0, 0, 0]"
"[33, 27, 47, 40, 0, 5, 24, 20, 3, 32, 31, 4, 9, 0, 8, 46, 13, 6, 37, 0, 17, 45, 12, 25, 43, 26, 30, 0, 2, 29, 42, 44, 35, 34, 48, 0, 11, 19, 41, 23, 21, 14, 0, 1, 10, 39, 49, 0, 36, 50, 22, 0, 18, 38, 15, 0, 28, 7, 0, 16, 0, 0, 0, 0, 0]"
"[17, 10, 38, 5, 40, 22, 0, 31, 20, 24, 3, 41, 49, 1, 0, 35, 9, 45, 30, 36, 0, 2, 27, 33, 46, 6, 0, 42, 39, 29, 21, 15, 0, 7, 28, 8, 26, 37, 11, 34, 0, 48, 14, 43, 32, 25, 0, 47, 50, 16, 18, 12, 0, 19, 4, 0, 13, 0, 23, 44, 0, 0, 0, 0, 0]"
"[12, 9, 3, 39, 21, 0, 32, 19, 15, 34, 24, 44, 0, 14, 35, 16, 2, 36, 0, 37, 31, 17, 49, 47, 0, 42, 5, 10, 45, 11, 0, 46, 43, 33, 28, 0, 38, 48, 18, 22, 0, 6, 30, 1, 8, 13, 0, 50, 7, 40, 25, 0, 26, 27, 0, 29, 20, 4, 41, 0, 23, 0, 0, 0, 0]"
"[29, 39, 10, 11, 0, 48, 14, 22, 6, 32, 43, 4, 0, 46, 12, 30, 0, 23, 5, 40, 50, 0, 49, 35, 24, 13, 18, 27, 0, 42, 45, 38, 1, 47, 41, 8, 0, 15, 21, 9, 7, 17, 0, 33, 26, 19, 36, 0, 3, 34, 37, 0, 2, 31, 0, 25, 0, 16, 0, 20, 0, 28, 44, 0, 0]"
"[8, 38, 18, 33, 22, 0, 42, 20, 30, 11, 4, 0, 16, 50, 36, 12, 1, 41, 0, 5, 48, 24, 45, 6, 34, 0, 7, 37, 25, 31, 46, 29, 0, 14, 19, 13, 3, 0, 28, 40, 32, 15, 0, 17, 2, 43, 35, 0, 23, 49, 44, 9, 0, 21, 0, 47, 10, 0, 39, 0, 26, 0, 27, 0, 0]"
"[15, 41, 43, 48, 10, 0, 8, 31, 33, 1, 47, 36, 34, 0, 9, 5, 35, 23, 6, 16, 0, 3, 20, 4, 2, 39, 0, 19, 44, 40, 45, 0, 24, 42, 37, 50, 49, 0, 18, 7, 29, 21, 46, 32, 0, 28, 38, 0, 12, 17, 22, 11, 30, 0, 27, 26, 25, 0, 13, 14, 0, 0, 0, 0, 0]"
"[5, 42, 8, 34, 19, 0, 46, 7, 39, 1, 50, 45, 27, 0, 33, 21, 41, 31, 3, 48, 0, 20, 49, 36, 22, 6, 0, 29, 2, 10, 13, 12, 35, 0, 40, 25, 44, 14, 0, 30, 16, 26, 43, 9, 0, 11, 47, 17, 0, 15, 37, 4, 23, 0, 18, 38, 32, 0, 24, 0, 28, 0, 0, 0, 0]"
"[34, 29, 36, 38, 35, 0, 9, 33, 8, 48, 42, 22, 0, 39, 6, 11, 4, 37, 0, 26, 3, 25, 43, 0, 14, 24, 40, 5, 17, 0, 19, 41, 44, 7, 50, 12, 0, 15, 30, 13, 28, 18, 21, 0, 47, 49, 1, 45, 2, 0, 23, 10, 32, 0, 31, 46, 0, 27, 0, 16, 0, 20, 0, 0, 0]"
"[11, 8, 40, 21, 7, 6, 0, 33, 30, 19, 38, 2, 0, 43, 3, 28, 42, 24, 0, 48, 13, 5, 22, 1, 0, 36, 29, 26, 4, 39, 47, 0, 32, 45, 50, 27, 17, 14, 0, 12, 34, 23, 0, 44, 46, 25, 49, 0, 18, 9, 16, 31, 37, 0, 10, 35, 41, 0, 20, 15, 0, 0, 0, 0, 0]"
"[6, 15, 26, 1, 20, 47, 0, 38, 32, 8, 24, 27, 25, 0, 50, 7, 2, 17, 0, 44, 14, 19, 4, 43, 3, 49, 0, 16, 34, 48, 36, 0, 21, 39, 30, 11, 28, 12, 0, 22, 31, 0, 33, 13, 23, 45, 0, 29, 18, 40, 0, 46, 9, 0, 35, 37, 0, 42, 5, 0, 10, 0, 41, 0, 0]"
"[3, 39, 27, 26, 34, 50, 31, 0, 36, 18, 2, 28, 46, 33, 15, 0, 32, 7, 41, 13, 22, 44, 4, 0, 9, 23, 17, 20, 5, 49, 0, 14, 40, 25, 43, 8, 12, 0, 10, 45, 21, 48, 0, 42, 1, 24, 6, 38, 47, 0, 11, 16, 0, 37, 19, 35, 0, 30, 0, 29, 0, 0, 0, 0, 0]"
"[41, 36, 6, 21, 43, 0, 14, 1, 23, 7, 8, 9, 15, 0, 46, 40, 4, 47, 0, 20, 19, 37, 17, 2, 0, 32, 27, 31, 28, 48, 22, 0, 26, 42, 34, 30, 29, 44, 0, 33, 18, 10, 25, 0, 49, 24, 5, 16, 0, 3, 45, 11, 35, 0, 39, 13, 0, 50, 38, 0, 12, 0, 0, 0, 0]"
"[2, 23, 29, 17, 49, 1, 14, 12, 0, 34, 38, 11, 19, 46, 42, 0, 43, 47, 25, 10, 0, 40, 22, 39, 21, 13, 0, 31, 33, 44, 45, 0, 16, 3, 15, 0, 30, 28, 4, 20, 5, 0, 50, 24, 26, 7, 9, 32, 0, 35, 48, 37, 0, 41, 6, 8, 27, 0, 18, 0, 36, 0, 0, 0, 0]"
"[28, 18, 40, 45, 1, 14, 0, 42, 24, 13, 22, 0, 29, 33, 38, 27, 5, 12, 0, 50, 6, 31, 26, 10, 47, 35, 0, 39, 9, 7, 15, 19, 2, 0, 46, 37, 21, 0, 3, 43, 41, 8, 0, 16, 17, 36, 34, 0, 25, 23, 11, 44, 0, 49, 20, 0, 30, 0, 4, 48, 0, 32, 0, 0, 0]"
"[40, 27, 19, 0, 4, 45, 12, 39, 23, 30, 14, 0, 32, 18, 33, 9, 1, 35, 0, 48, 36, 42, 37, 21, 47, 0, 26, 10, 24, 20, 49, 50, 2, 0, 38, 5, 34, 0, 7, 28, 17, 16, 0, 22, 43, 0, 3, 8, 0, 15, 13, 44, 0, 31, 25, 46, 0, 11, 29, 41, 0, 6, 0, 0, 0]"
"[35, 16, 3, 4, 44, 0, 47, 9, 32, 10, 24, 37, 0, 17, 1, 36, 43, 34, 0, 29, 20, 6, 22, 33, 19, 0, 5, 50, 40, 48, 2, 0, 38, 49, 46, 31, 0, 21, 13, 30, 0, 15, 28, 12, 8, 7, 26, 0, 27, 25, 39, 0, 23, 18, 11, 0, 42, 41, 14, 0, 45, 0, 0, 0, 0]"
"[5, 34, 50, 15, 32, 2, 22, 0, 17, 45, 35, 41, 0, 31, 21, 9, 40, 11, 0, 25, 19, 37, 38, 43, 0, 27, 29, 20, 8, 47, 0, 42, 6, 13, 28, 0, 48, 36, 49, 10, 14, 0, 24, 3, 44, 0, 46, 16, 12, 0, 39, 4, 26, 7, 0, 33, 1, 30, 0, 23, 0, 18, 0, 0, 0]"
"[39, 28, 33, 50, 21, 0, 32, 10, 5, 0, 35, 1, 47, 42, 18, 48, 0, 17, 45, 13, 7, 14, 4, 0, 24, 46, 43, 0, 44, 27, 15, 41, 26, 29, 38, 0, 9, 23, 3, 2, 40, 0, 6, 16, 49, 30, 0, 31, 12, 34, 36, 0, 22, 20, 8, 25, 37, 0, 11, 19, 0, 0, 0, 0, 0]"
"[2, 43, 39, 42, 0, 7, 5, 33, 44, 1, 32, 21, 0, 17, 12, 47, 23, 15, 6, 0, 10, 3, 35, 48, 0, 40, 26, 34, 50, 0, 31, 22, 28, 8, 20, 0, 18, 27, 4, 45, 0, 38, 25, 36, 0, 9, 13, 46, 0, 11, 24, 41, 16, 0, 19, 49, 14, 29, 0, 30, 0, 37, 0, 0, 0]"
"[33, 49, 1, 42, 4, 23, 13, 0, 28, 16, 22, 30, 20, 0, 18, 36, 50, 9, 47, 0, 17, 5, 38, 40, 14, 0, 7, 46, 34, 26, 0, 3, 25, 43, 12, 45, 48, 2, 0, 19, 41, 35, 31, 21, 0, 29, 24, 27, 32, 0, 10, 6, 0, 37, 15, 44, 0, 8, 0, 11, 0, 39, 0, 0, 0]"
"[13, 22, 14, 39, 30, 0, 41, 38, 32, 35, 31, 10, 0, 21, 37, 24, 2, 6, 0, 12, 50, 46, 23, 1, 0, 28, 43, 26, 0, 25, 8, 20, 45, 19, 47, 0, 49, 44, 4, 42, 29, 11, 0, 9, 7, 18, 15, 0, 34, 40, 5, 33, 0, 16, 3, 0, 27, 0, 48, 17, 0, 36, 0, 0, 0]"
"[25, 12, 31, 3, 47, 41, 0, 29, 45, 36, 2, 46, 35, 39, 5, 0, 15, 17, 13, 10, 27, 33, 20, 0, 22, 34, 19, 4, 48, 24, 43, 0, 8, 1, 42, 0, 38, 16, 30, 0, 37, 23, 0, 32, 18, 26, 7, 21, 0, 14, 6, 28, 0, 9, 11, 40, 0, 49, 0, 50, 44, 0, 0, 0, 0]"
"[28, 44, 33, 2, 0, 41, 30, 14, 29, 40, 18, 9, 26, 0, 4, 12, 37, 38, 25, 0, 7, 16, 35, 24, 45, 0, 42, 21, 20, 15, 11, 32, 0, 48, 13, 3, 0, 23, 39, 1, 8, 19, 0, 27, 47, 5, 0, 34, 31, 22, 43, 0, 17, 49, 0, 6, 50, 10, 36, 0, 46, 0, 0, 0, 0]"
"[48, 19, 16, 9, 49, 0, 15, 43, 36, 3, 26, 45, 37, 0, 47, 21, 8, 12, 50, 38, 18, 13, 0, 25, 31, 30, 10, 2, 40, 0, 14, 33, 6, 28, 35, 0, 44, 11, 7, 4, 32, 29, 0, 34, 46, 27, 42, 0, 22, 23, 0, 17, 5, 0, 20, 41, 24, 0, 39, 0, 1, 0, 0, 0, 0]"
"[3, 36, 48, 1, 20, 47, 0, 15, 5, 22, 44, 0, 42, 23, 14, 19, 12, 10, 0, 8, 25, 21, 16, 7, 27, 0, 35, 33, 45, 17, 0, 46, 34, 32, 9, 0, 4, 29, 40, 2, 30, 6, 0, 49, 38, 43, 41, 0, 18, 13, 28, 31, 0, 11, 26, 39, 0, 37, 50, 24, 0, 0, 0, 0, 0]"
"[16, 18, 28, 40, 37, 42, 0, 6, 48, 41, 24, 34, 10, 0, 47, 35, 38, 17, 45, 8, 22, 5, 0, 12, 9, 2, 46, 32, 14, 0, 4, 13, 7, 1, 15, 0, 20, 30, 36, 50, 43, 0, 27, 23, 0, 26, 44, 29, 31, 3, 0, 33, 39, 49, 0, 11, 25, 0, 21, 19, 0, 0, 0, 0, 0]"
"[33, 41, 42, 23, 27, 28, 45, 0, 9, 12, 10, 17, 29, 0, 48, 31, 25, 36, 44, 0, 34, 7, 15, 35, 18, 6, 20, 40, 0, 39, 1, 43, 46, 49, 13, 0, 50, 11, 37, 24, 0, 38, 26, 4, 0, 21, 16, 2, 8, 0, 32, 3, 5, 0, 47, 14, 0, 30, 22, 0, 19, 0, 0, 0, 0]"
"[22, 29, 37, 19, 4, 21, 0, 38, 43, 13, 42, 10, 50, 0, 39, 14, 25, 24, 44, 31, 33, 0, 9, 28, 8, 49, 0, 20, 15, 11, 36, 48, 0, 27, 5, 41, 34, 6, 23, 0, 17, 35, 30, 26, 12, 0, 32, 2, 7, 46, 0, 16, 3, 1, 18, 0, 47, 40, 45, 0, 0, 0, 0, 0, 0]"
"[40, 25, 38, 46, 43, 0, 10, 5, 32, 15, 42, 0, 21, 18, 41, 45, 22, 28, 0, 35, 6, 50, 1, 34, 0, 20, 11, 2, 36, 17, 33, 0, 30, 27, 26, 9, 0, 13, 4, 29, 12, 8, 0, 37, 44, 3, 23, 0, 14, 24, 16, 7, 0, 19, 48, 47, 0, 49, 0, 31, 39, 0, 0, 0, 0]"
"[2, 21, 45, 10, 11, 9, 22, 0, 48, 40, 19, 8, 0, 42, 1, 7, 0, 31, 32, 49, 46, 23, 0, 35, 20, 47, 34, 0, 14, 39, 12, 25, 0, 28, 36, 24, 13, 29, 0, 50, 4, 41, 30, 0, 6, 43, 17, 3, 16, 26, 0, 27, 44, 38, 0, 15, 18, 5, 37, 0, 33, 0, 0, 0, 0]"
"[22, 7, 50, 16, 40, 39, 27, 0, 5, 34, 24, 32, 42, 0, 11, 38, 18, 12, 23, 0, 13, 1, 36, 31, 15, 49, 0, 26, 29, 0, 37, 48, 3, 2, 20, 35, 0, 17, 14, 47, 0, 4, 45, 44, 0, 30, 43, 41, 33, 0, 21, 46, 8, 0, 10, 28, 0, 19, 6, 9, 0, 25, 0, 0, 0]"
"[27, 24, 44, 34, 30, 0, 47, 36, 25, 32, 17, 0, 16, 35, 42, 9, 21, 31, 29, 0, 6, 37, 15, 0, 48, 28, 13, 18, 3, 45, 40, 26, 0, 50, 10, 39, 19, 14, 0, 4, 1, 2, 7, 33, 0, 38, 46, 12, 8, 0, 41, 43, 11, 49, 0, 22, 5, 0, 23, 0, 20, 0, 0, 0, 0]"
"[49, 37, 3, 36, 40, 44, 0, 48, 46, 30, 34, 6, 0, 24, 39, 28, 13, 7, 5, 0, 18, 4, 10, 21, 42, 0, 1, 19, 31, 0, 14, 17, 15, 2, 23, 11, 16, 41, 0, 29, 9, 38, 20, 50, 0, 27, 45, 32, 47, 0, 33, 12, 35, 0, 26, 22, 0, 43, 0, 8, 0, 25, 0, 0, 0]"
"[46, 22, 26, 24, 9, 36, 0, 34, 32, 37, 3, 49, 19, 0, 27, 17, 0, 39, 35, 31, 45, 40, 6, 0, 4, 10, 20, 16, 0, 7, 13, 29, 14, 2, 0, 21, 23, 11, 25, 0, 12, 28, 42, 8, 50, 1, 0, 44, 41, 47, 5, 30, 48, 0, 38, 18, 43, 0, 33, 15, 0, 0, 0, 0, 0]"
"[32, 23, 42, 18, 36, 0, 44, 33, 40, 4, 9, 0, 29, 31, 1, 27, 2, 0, 22, 5, 28, 37, 30, 0, 24, 14, 50, 49, 0, 12, 38, 17, 45, 0, 6, 11, 13, 25, 10, 26, 0, 35, 47, 3, 20, 48, 43, 0, 46, 16, 7, 0, 15, 39, 21, 41, 0, 8, 34, 19, 0, 0, 0, 0, 0]"
"[27, 42, 30, 24, 10, 44, 0, 46, 18, 15, 38, 36, 31, 3, 0, 19, 1, 45, 33, 22, 37, 0, 7, 35, 28, 0, 48, 20, 40, 25, 32, 12, 17, 0, 9, 13, 21, 16, 11, 0, 14, 4, 26, 0, 2, 23, 39, 6, 0, 5, 49, 0, 8, 0, 41, 29, 43, 0, 34, 0, 50, 47, 0, 0, 0]"
"[36, 34, 12, 38, 46, 0, 26, 44, 30, 42, 32, 47, 14, 0, 20, 13, 22, 18, 28, 5, 0, 11, 6, 48, 1, 39, 0, 50, 21, 10, 0, 9, 43, 25, 0, 27, 8, 4, 37, 41, 0, 29, 33, 23, 45, 19, 40, 0, 15, 7, 24, 2, 0, 35, 17, 0, 16, 31, 0, 49, 0, 3, 0, 0, 0]"
"[30, 15, 16, 18, 27, 29, 22, 0, 50, 43, 26, 41, 40, 5, 0, 23, 8, 38, 4, 19, 32, 0, 39, 49, 7, 34, 13, 0, 45, 21, 1, 31, 0, 20, 25, 47, 0, 35, 36, 11, 44, 17, 0, 48, 9, 2, 37, 0, 14, 33, 46, 6, 3, 0, 42, 10, 12, 0, 24, 28, 0, 0, 0, 0, 0]"
"[42, 28, 45, 35, 16, 17, 31, 0, 14, 37, 8, 7, 15, 22, 21, 0, 38, 27, 2, 10, 1, 0, 39, 46, 48, 41, 34, 0, 24, 33, 47, 26, 0, 30, 20, 9, 49, 19, 32, 0, 50, 4, 25, 0, 11, 29, 44, 3, 13, 0, 43, 23, 18, 5, 40, 12, 0, 6, 0, 36, 0, 0, 0, 0, 0]"
