"[94, 12, 95, 23, 43, 77, 91, 17, 0, 33, 83, 47, 84, 4, 0, 66, 13, 53, 61, 14, 92, 0, 70, 5, 20, 85, 72, 10, 0, 37, 58, 80, 32, 78, 65, 64, 97, 0, 7, 82, 59, 57, 28, 52, 29, 0, 36, 50, 56, 27, 86, 15, 46, 3, 0, 60, 6, 39, 99, 69, 67, 51, 30, 0, 79, 75, 22, 89, 45, 63, 73, 0, 55, 68, 96, 71, 8, 19, 35, 40, 0, 49, 9, 38, 87, 21, 1, 81, 0, 24, 100, 31, 0, 98, 88, 62, 0, 76, 2, 18, 25, 0, 11, 41, 0, 44, 90, 34, 0, 54, 93, 0, 48, 42, 26, 74, 0, 16, 0, 0, 0, 0, 0]"
"[58, 93, 92, 26, 23, 52, 16, 47, 0, 20, 75, 44, 76, 63, 3, 0, 42, 8, 90, 31, 4, 35, 45, 0, 33, 66, 32, 95, 13, 0, 22, 50, 85, 51, 15, 100, 1, 49, 0, 57, 61, 54, 24, 82, 0, 88, 18, 41, 34, 86, 81, 70, 0, 53, 38, 25, 9, 74, 0, 89, 80, 37, 43, 62, 67, 21, 0, 99, 78, 17, 72, 68, 0, 91, 39, 10, 83, 0, 69, 46, 36, 28, 27, 56, 2, 0, 77, 7, 5, 84, 73, 14, 0, 30, 64, 87, 6, 29, 0, 60, 19, 71, 0, 94, 55, 97, 79, 59, 0, 11, 48, 98, 0, 12, 65, 96, 0, 40, 0, 0, 0, 0, 0]"
"[62, 42, 26, 79, 27, 66, 72, 0, 43, 39, 98, 78, 50, 83, 0, 71, 68, 67, 44, 52, 29, 80, 0, 70, 82, 96, 86, 54, 20, 31, 51, 0, 13, 74, 2, 89, 34, 84, 1, 47, 0, 99, 40, 59, 5, 12, 48, 53, 0, 9, 41, 69, 100, 35, 28, 91, 49, 88, 0, 85, 21, 16, 65, 93, 60, 3, 33, 0, 92, 87, 30, 95, 0, 58, 15, 73, 10, 0, 97, 17, 0, 61, 90, 37, 25, 64, 0, 23, 32, 11, 94, 46, 0, 4, 77, 57, 22, 63, 0, 36, 45, 6, 24, 0, 38, 76, 8, 7, 0, 75, 18, 55, 0, 14, 81, 0, 56, 0, 19, 0, 0, 0, 0]"
"[89, 66, 16, 6, 43, 87, 57, 0, 23, 33, 73, 10, 36, 96, 54, 0, 61, 32, 25, 69, 65, 5, 0, 50, 21, 72, 77, 11, 39, 48, 0, 98, 40, 88, 45, 68, 0, 42, 27, 91, 17, 30, 28, 0, 100, 63, 38, 13, 19, 76, 47, 97, 0, 20, 64, 62, 2, 70, 0, 14, 7, 56, 22, 95, 29, 0, 51, 85, 31, 82, 84, 8, 0, 59, 55, 4, 0, 41, 18, 3, 71, 9, 0, 90, 37, 58, 0, 93, 24, 74, 49, 1, 92, 0, 81, 79, 26, 99, 83, 46, 0, 52, 78, 0, 60, 34, 15, 94, 86, 75, 0, 35, 53, 80, 44, 12, 0, 67, 0, 0, 0, 0, 0]"
"[28, 42, 68, 27, 24, 0, 45, 21, 1, 74, 62, 18, 49, 0, 34, 43, 41, 58, 40, 96, 26, 54, 0, 80, 33, 36, 39, 50, 32, 0, 64, 95, 22, 11, 84, 73, 51, 94, 0, 98, 82, 16, 78, 30, 61, 75, 0, 13, 63, 31, 97, 44, 66, 0, 76, 37, 70, 35, 69, 87, 92, 0, 56, 90, 77, 71, 60, 0, 14, 20, 47, 93, 67, 29, 0, 7, 55, 15, 8, 79, 86, 0, 17, 9, 19, 52, 88, 38, 0, 83, 65, 25, 4, 23, 12, 0, 85, 3, 6, 0, 59, 99, 100, 0, 89, 72, 2, 91, 53, 0, 10, 81, 5, 46, 0, 57, 48, 0, 0, 0, 0, 0, 0]"
"[80, 59, 12, 57, 58, 71, 0, 77, 8, 37, 1, 68, 91, 53, 17, 50, 0, 55, 87, 93, 52, 43, 72, 0, 96, 46, 70, 16, 95, 65, 0, 83, 40, 89, 14, 36, 0, 35, 34, 86, 90, 15, 60, 32, 2, 64, 31, 0, 24, 23, 22, 85, 39, 0, 27, 97, 11, 100, 6, 0, 5, 21, 49, 63, 0, 61, 30, 41, 3, 25, 76, 0, 29, 84, 28, 44, 0, 20, 13, 45, 78, 92, 51, 33, 0, 48, 56, 98, 62, 10, 0, 69, 81, 73, 0, 66, 88, 18, 0, 7, 79, 0, 38, 75, 0, 9, 4, 26, 0, 42, 67, 0, 99, 82, 0, 54, 47, 94, 19, 0, 74, 0, 0]"
"[16, 98, 83, 6, 10, 99, 0, 61, 34, 36, 53, 23, 40, 43, 9, 0, 78, 87, 79, 64, 27, 58, 0, 52, 24, 86, 3, 25, 91, 77, 0, 1, 50, 37, 0, 90, 35, 2, 66, 70, 22, 76, 0, 82, 39, 88, 60, 97, 93, 63, 0, 28, 75, 7, 42, 0, 96, 74, 46, 11, 15, 47, 0, 56, 21, 48, 85, 59, 0, 92, 19, 32, 68, 54, 72, 0, 73, 81, 29, 44, 89, 38, 0, 57, 69, 94, 31, 4, 0, 62, 13, 80, 8, 100, 0, 20, 17, 30, 51, 0, 14, 67, 0, 12, 26, 65, 5, 0, 49, 45, 95, 41, 18, 0, 84, 71, 0, 33, 55, 0, 0, 0, 0]"
"[92, 81, 13, 26, 82, 47, 46, 53, 0, 78, 37, 44, 68, 3, 60, 0, 11, 54, 41, 86, 88, 19, 96, 39, 0, 76, 1, 62, 43, 12, 71, 0, 35, 42, 16, 15, 74, 70, 67, 40, 0, 23, 66, 5, 89, 61, 73, 80, 20, 0, 77, 75, 64, 17, 99, 49, 69, 28, 0, 56, 27, 83, 8, 100, 0, 6, 45, 7, 95, 2, 0, 52, 22, 79, 4, 31, 36, 0, 14, 85, 10, 94, 98, 0, 18, 55, 72, 97, 87, 30, 0, 9, 51, 0, 59, 65, 32, 0, 21, 50, 33, 57, 24, 0, 34, 91, 63, 90, 0, 58, 38, 29, 93, 0, 25, 48, 0, 84, 0, 0, 0, 0, 0]"
"[13, 56, 73, 64, 59, 89, 0, 70, 68, 77, 20, 94, 42, 63, 0, 26, 97, 28, 53, 100, 35, 0, 29, 17, 48, 49, 71, 98, 0, 66, 14, 44, 45, 65, 52, 5, 0, 7, 75, 34, 24, 58, 0, 27, 9, 83, 78, 87, 30, 55, 96, 0, 31, 81, 21, 88, 39, 32, 57, 0, 95, 19, 80, 74, 85, 67, 16, 37, 0, 23, 93, 8, 15, 12, 0, 92, 54, 40, 82, 25, 91, 0, 33, 69, 43, 38, 62, 0, 18, 76, 84, 2, 90, 0, 99, 3, 36, 0, 51, 60, 10, 79, 4, 0, 86, 47, 0, 11, 41, 50, 1, 6, 0, 46, 72, 22, 0, 61, 0, 0, 0, 0, 0]"
"[80, 86, 95, 46, 9, 78, 81, 97, 0, 53, 59, 83, 76, 45, 16, 32, 10, 0, 73, 47, 50, 57, 19, 91, 13, 0, 99, 79, 62, 37, 18, 55, 24, 70, 0, 5, 66, 17, 67, 0, 6, 27, 65, 23, 15, 43, 74, 0, 51, 88, 1, 84, 25, 2, 0, 63, 58, 85, 38, 48, 0, 69, 77, 31, 29, 14, 82, 0, 98, 40, 11, 71, 72, 0, 44, 60, 93, 94, 0, 21, 100, 52, 39, 0, 36, 22, 33, 61, 7, 4, 0, 26, 28, 49, 35, 75, 0, 64, 30, 90, 34, 0, 42, 41, 54, 3, 20, 0, 56, 87, 0, 8, 12, 92, 0, 68, 0, 89, 96, 0, 0, 0, 0]"
"[71, 5, 88, 57, 68, 85, 7, 19, 47, 0, 38, 23, 39, 82, 22, 0, 50, 75, 80, 6, 95, 46, 11, 0, 62, 94, 16, 87, 31, 74, 0, 76, 37, 27, 15, 64, 24, 0, 30, 78, 60, 99, 4, 79, 0, 48, 54, 67, 0, 55, 97, 73, 72, 100, 42, 0, 43, 86, 51, 63, 20, 0, 29, 69, 93, 21, 0, 1, 2, 35, 49, 92, 77, 0, 3, 18, 84, 45, 56, 66, 0, 81, 58, 52, 90, 0, 12, 61, 98, 26, 17, 53, 33, 0, 34, 83, 41, 36, 0, 10, 91, 65, 0, 70, 59, 40, 0, 89, 28, 32, 96, 9, 0, 44, 0, 13, 25, 0, 14, 8, 0, 0, 0]"
"[71, 29, 69, 91, 27, 0, 75, 77, 73, 28, 94, 49, 1, 0, 15, 83, 23, 96, 43, 51, 35, 67, 85, 0, 17, 13, 14, 30, 10, 41, 65, 45, 74, 36, 0, 61, 7, 58, 56, 93, 25, 0, 44, 82, 39, 92, 26, 3, 31, 0, 53, 84, 81, 99, 86, 42, 0, 19, 95, 89, 72, 9, 54, 46, 12, 0, 88, 37, 33, 97, 98, 0, 68, 80, 50, 5, 11, 0, 2, 20, 70, 48, 78, 24, 0, 55, 52, 63, 16, 76, 57, 0, 66, 64, 60, 90, 87, 21, 32, 0, 100, 34, 38, 0, 18, 8, 0, 22, 47, 0, 59, 40, 0, 6, 0, 62, 0, 79, 4, 0, 0, 0, 0]"
"[38, 95, 22, 42, 82, 40, 46, 0, 73, 24, 78, 75, 72, 50, 27, 87, 0, 54, 29, 7, 67, 32, 92, 0, 1, 25, 11, 66, 56, 74, 61, 0, 90, 5, 77, 2, 70, 91, 33, 64, 65, 0, 89, 21, 45, 36, 96, 28, 0, 53, 37, 18, 58, 88, 100, 0, 39, 60, 35, 69, 14, 0, 99, 83, 86, 26, 4, 47, 85, 31, 44, 0, 43, 23, 63, 62, 68, 51, 0, 76, 30, 15, 34, 84, 0, 97, 79, 16, 10, 0, 59, 8, 41, 0, 80, 13, 71, 93, 0, 3, 52, 94, 0, 81, 49, 19, 20, 0, 57, 48, 6, 17, 0, 12, 0, 98, 55, 0, 9, 0, 0, 0, 0]"
"[66, 98, 25, 19, 38, 48, 0, 74, 27, 37, 47, 22, 44, 71, 0, 76, 39, 99, 100, 63, 87, 0, 95, 30, 41, 67, 43, 79, 0, 84, 92, 5, 96, 85, 77, 18, 70, 0, 36, 81, 75, 69, 86, 72, 34, 0, 10, 9, 55, 59, 51, 42, 0, 26, 97, 24, 62, 0, 68, 12, 91, 90, 20, 31, 89, 0, 32, 11, 64, 58, 49, 0, 35, 56, 2, 93, 60, 29, 8, 0, 6, 45, 88, 28, 83, 0, 73, 21, 94, 14, 0, 33, 53, 16, 0, 78, 7, 23, 40, 50, 0, 15, 52, 3, 46, 54, 0, 82, 57, 13, 17, 80, 0, 61, 4, 1, 0, 65, 0, 0, 0, 0, 0]"
"[63, 24, 56, 59, 28, 34, 9, 60, 0, 64, 39, 20, 18, 82, 31, 84, 0, 6, 46, 48, 79, 55, 1, 2, 0, 3, 10, 89, 11, 52, 65, 4, 0, 38, 78, 7, 76, 8, 93, 37, 0, 75, 50, 25, 88, 68, 77, 53, 0, 42, 45, 74, 12, 72, 0, 99, 5, 29, 81, 19, 23, 83, 73, 0, 54, 21, 70, 51, 92, 14, 0, 32, 62, 66, 44, 41, 94, 0, 91, 58, 43, 80, 47, 0, 98, 67, 17, 85, 0, 90, 13, 97, 36, 30, 96, 0, 16, 35, 40, 15, 33, 95, 0, 27, 22, 87, 0, 57, 71, 0, 86, 49, 0, 61, 26, 100, 0, 69, 0, 0, 0, 0, 0]"
"[6, 19, 64, 8, 17, 10, 76, 0, 42, 15, 49, 20, 89, 0, 67, 18, 80, 43, 62, 45, 38, 12, 0, 59, 72, 75, 4, 69, 65, 58, 0, 46, 5, 51, 83, 88, 54, 86, 60, 0, 78, 74, 37, 16, 90, 11, 0, 13, 92, 36, 53, 26, 41, 44, 0, 79, 48, 63, 30, 0, 96, 91, 7, 98, 9, 70, 23, 0, 82, 32, 93, 52, 31, 0, 68, 77, 61, 100, 29, 14, 21, 33, 0, 57, 34, 55, 27, 0, 24, 85, 0, 22, 95, 99, 71, 56, 73, 0, 84, 28, 94, 97, 50, 35, 0, 81, 2, 25, 39, 47, 87, 66, 0, 40, 1, 3, 0, 0, 0, 0, 0, 0, 0]"
"[40, 93, 32, 81, 36, 59, 0, 100, 75, 83, 1, 11, 0, 82, 78, 5, 66, 28, 0, 15, 49, 60, 14, 42, 0, 41, 34, 63, 2, 65, 0, 94, 44, 70, 26, 98, 0, 88, 54, 20, 73, 56, 0, 68, 72, 9, 22, 51, 89, 58, 0, 64, 50, 17, 6, 96, 29, 0, 23, 33, 48, 47, 37, 86, 4, 0, 13, 24, 67, 46, 21, 71, 95, 0, 99, 18, 10, 43, 45, 27, 77, 85, 0, 3, 92, 35, 55, 57, 39, 74, 0, 69, 30, 76, 52, 0, 53, 62, 80, 91, 8, 0, 25, 90, 19, 0, 97, 84, 79, 31, 0, 87, 7, 61, 0, 38, 0, 12, 16, 0, 0, 0, 0]"
"[11, 33, 3, 98, 65, 10, 0, 55, 61, 4, 40, 99, 12, 6, 0, 89, 84, 81, 57, 39, 53, 60, 0, 23, 31, 82, 51, 87, 22, 0, 28, 73, 32, 58, 0, 70, 49, 30, 50, 0, 16, 83, 72, 24, 44, 80, 0, 48, 7, 56, 94, 13, 64, 0, 38, 59, 67, 14, 79, 18, 0, 25, 77, 54, 71, 46, 47, 41, 0, 75, 2, 34, 43, 0, 52, 66, 29, 17, 0, 100, 8, 96, 21, 0, 68, 76, 92, 0, 19, 63, 97, 0, 74, 78, 85, 37, 45, 0, 35, 90, 95, 0, 20, 27, 36, 1, 0, 42, 9, 0, 91, 93, 0, 62, 5, 0, 15, 88, 0, 86, 26, 0, 69]"
"[90, 87, 19, 7, 70, 50, 0, 72, 45, 77, 64, 68, 0, 13, 42, 55, 0, 20, 40, 80, 62, 37, 78, 36, 0, 29, 52, 56, 30, 71, 26, 0, 58, 27, 84, 41, 0, 75, 86, 10, 3, 73, 81, 0, 82, 46, 11, 4, 22, 49, 0, 24, 59, 97, 54, 39, 96, 94, 65, 0, 28, 23, 48, 17, 95, 0, 12, 5, 76, 35, 47, 0, 60, 15, 69, 61, 21, 0, 99, 2, 1, 6, 0, 51, 31, 98, 100, 14, 44, 0, 43, 91, 83, 53, 0, 16, 33, 88, 0, 38, 79, 32, 0, 66, 74, 67, 93, 57, 0, 85, 89, 25, 0, 34, 92, 9, 63, 0, 18, 8, 0, 0, 0]"
"[41, 37, 46, 10, 3, 0, 17, 48, 89, 85, 56, 92, 91, 0, 43, 39, 90, 31, 68, 79, 0, 80, 20, 83, 81, 73, 0, 26, 13, 94, 29, 52, 19, 63, 67, 0, 51, 82, 74, 7, 86, 33, 0, 99, 5, 34, 93, 59, 0, 28, 50, 97, 32, 42, 95, 76, 49, 57, 0, 77, 87, 65, 2, 21, 0, 23, 36, 61, 6, 27, 0, 54, 78, 18, 44, 14, 35, 0, 11, 62, 30, 69, 12, 47, 0, 25, 38, 98, 66, 72, 71, 0, 60, 96, 8, 40, 0, 16, 55, 9, 70, 0, 4, 64, 88, 1, 0, 58, 45, 15, 0, 24, 22, 100, 0, 84, 53, 75, 0, 0, 0, 0, 0]"
"[62, 6, 65, 38, 60, 93, 84, 0, 7, 28, 47, 9, 63, 0, 66, 15, 98, 68, 11, 0, 56, 27, 30, 41, 40, 33, 39, 88, 17, 0, 77, 4, 58, 83, 35, 46, 0, 18, 26, 29, 23, 48, 81, 0, 49, 13, 14, 57, 71, 36, 67, 0, 85, 80, 55, 61, 92, 0, 59, 42, 1, 2, 0, 69, 96, 97, 100, 75, 5, 32, 0, 22, 87, 25, 73, 99, 12, 0, 90, 64, 19, 45, 79, 53, 72, 94, 0, 82, 3, 20, 52, 31, 89, 0, 95, 21, 91, 78, 43, 86, 0, 8, 74, 24, 0, 16, 50, 10, 76, 0, 37, 44, 54, 0, 34, 70, 0, 51, 0, 0, 0, 0, 0]"
"[95, 93, 60, 68, 88, 65, 81, 0, 27, 39, 28, 57, 15, 100, 1, 82, 0, 76, 70, 23, 34, 31, 16, 30, 90, 0, 3, 77, 10, 56, 26, 0, 61, 52, 41, 46, 96, 92, 80, 86, 5, 53, 0, 38, 48, 22, 20, 67, 0, 66, 75, 33, 91, 4, 29, 51, 79, 0, 59, 13, 78, 21, 49, 69, 0, 58, 24, 18, 72, 71, 0, 83, 9, 84, 37, 98, 0, 8, 87, 47, 7, 85, 62, 0, 73, 45, 14, 11, 74, 89, 0, 64, 17, 12, 44, 0, 99, 97, 40, 32, 0, 2, 94, 6, 0, 43, 42, 25, 0, 36, 63, 0, 54, 55, 35, 19, 50, 0, 0, 0, 0, 0, 0]"
"[46, 17, 68, 19, 66, 27, 58, 94, 56, 0, 47, 89, 96, 81, 29, 21, 0, 59, 3, 100, 54, 5, 1, 0, 84, 25, 76, 67, 13, 80, 83, 0, 6, 30, 20, 11, 9, 92, 75, 0, 42, 33, 50, 93, 85, 57, 4, 0, 87, 97, 31, 74, 51, 38, 0, 98, 88, 15, 62, 37, 63, 0, 69, 35, 60, 39, 77, 0, 44, 10, 45, 73, 0, 49, 12, 91, 64, 0, 71, 18, 7, 34, 48, 0, 55, 79, 52, 0, 26, 61, 65, 70, 72, 0, 53, 24, 16, 82, 78, 0, 86, 14, 36, 95, 0, 41, 99, 22, 0, 8, 32, 23, 43, 28, 0, 2, 90, 0, 40, 0, 0, 0, 0]"
"[21, 32, 62, 43, 42, 49, 67, 28, 0, 37, 89, 4, 38, 30, 46, 0, 83, 40, 36, 45, 41, 93, 0, 39, 44, 56, 94, 19, 13, 0, 7, 90, 72, 85, 0, 31, 51, 6, 24, 58, 78, 0, 80, 34, 5, 96, 97, 54, 3, 9, 0, 100, 23, 69, 61, 79, 1, 11, 99, 0, 14, 50, 64, 81, 2, 0, 57, 18, 55, 95, 82, 66, 0, 17, 98, 75, 60, 0, 86, 52, 68, 71, 0, 87, 63, 92, 33, 0, 27, 16, 88, 0, 74, 10, 29, 73, 0, 65, 91, 12, 0, 8, 15, 84, 48, 0, 25, 47, 70, 77, 0, 20, 22, 0, 53, 59, 26, 76, 0, 35, 0, 0, 0]"
"[92, 59, 37, 56, 42, 63, 0, 48, 62, 35, 47, 1, 61, 28, 0, 66, 44, 83, 68, 29, 84, 51, 73, 0, 75, 69, 38, 21, 22, 87, 33, 53, 0, 86, 19, 94, 30, 58, 0, 85, 65, 5, 80, 74, 79, 0, 71, 9, 60, 43, 95, 2, 25, 0, 55, 78, 18, 93, 27, 31, 17, 0, 98, 50, 12, 16, 34, 13, 0, 81, 14, 97, 45, 99, 20, 39, 72, 0, 40, 96, 0, 8, 54, 15, 89, 11, 90, 0, 67, 76, 70, 23, 6, 36, 0, 88, 41, 4, 77, 52, 0, 82, 49, 26, 91, 0, 46, 10, 7, 64, 0, 100, 57, 24, 3, 0, 32, 0, 0, 0, 0, 0, 0]"
"[35, 58, 98, 31, 2, 78, 43, 28, 0, 30, 42, 27, 56, 8, 99, 63, 70, 45, 97, 0, 54, 93, 90, 65, 1, 49, 15, 0, 12, 19, 21, 33, 13, 81, 62, 0, 86, 79, 89, 88, 82, 92, 83, 0, 34, 4, 74, 0, 52, 5, 18, 71, 72, 26, 46, 41, 0, 75, 20, 91, 69, 24, 0, 29, 10, 61, 60, 44, 40, 67, 0, 3, 14, 84, 96, 80, 6, 0, 77, 9, 11, 25, 100, 57, 0, 87, 47, 73, 32, 0, 64, 39, 22, 7, 0, 76, 55, 85, 50, 0, 94, 36, 38, 37, 0, 95, 23, 68, 0, 17, 16, 0, 48, 66, 59, 0, 53, 0, 51, 0, 0, 0, 0]"
"[65, 5, 66, 47, 82, 0, 74, 100, 13, 15, 88, 89, 91, 0, 99, 25, 68, 49, 41, 94, 0, 31, 77, 1, 54, 98, 4, 93, 67, 9, 0, 84, 64, 21, 62, 18, 0, 75, 30, 79, 17, 87, 78, 51, 0, 23, 56, 44, 61, 52, 83, 0, 81, 73, 11, 50, 71, 24, 59, 96, 0, 32, 8, 14, 3, 86, 58, 0, 53, 97, 27, 63, 0, 40, 57, 26, 10, 35, 43, 0, 7, 22, 72, 55, 69, 34, 48, 0, 45, 37, 6, 28, 38, 0, 2, 95, 46, 19, 42, 33, 0, 90, 36, 29, 76, 12, 0, 16, 92, 39, 20, 0, 60, 70, 80, 0, 85, 0, 0, 0, 0, 0, 0]"
"[91, 99, 37, 94, 24, 20, 39, 26, 85, 0, 38, 97, 77, 50, 6, 90, 15, 0, 60, 45, 92, 55, 88, 67, 8, 0, 66, 62, 30, 100, 18, 65, 1, 52, 0, 7, 82, 25, 11, 32, 89, 0, 5, 29, 17, 79, 19, 0, 13, 12, 28, 80, 58, 57, 74, 2, 0, 87, 61, 95, 72, 46, 22, 73, 0, 56, 48, 86, 14, 33, 0, 36, 23, 35, 70, 69, 0, 64, 40, 76, 68, 96, 84, 83, 0, 49, 44, 34, 42, 0, 47, 75, 78, 43, 98, 3, 27, 0, 53, 4, 31, 0, 93, 71, 21, 59, 0, 9, 16, 63, 0, 10, 54, 81, 0, 41, 51, 0, 0, 0, 0, 0, 0]"
"[23, 79, 39, 12, 57, 26, 35, 72, 0, 6, 77, 59, 43, 46, 14, 0, 22, 100, 83, 3, 69, 70, 0, 93, 74, 64, 84, 85, 5, 0, 73, 86, 54, 88, 45, 0, 90, 66, 96, 52, 71, 0, 55, 29, 33, 63, 13, 51, 94, 0, 42, 37, 49, 89, 98, 0, 87, 95, 19, 0, 56, 2, 78, 92, 67, 36, 0, 31, 47, 97, 62, 40, 0, 28, 25, 9, 81, 44, 60, 0, 15, 38, 30, 21, 1, 20, 18, 0, 75, 17, 41, 7, 0, 82, 8, 4, 91, 58, 0, 27, 99, 80, 50, 10, 48, 61, 0, 68, 34, 32, 0, 65, 16, 0, 76, 53, 0, 24, 0, 11, 0, 0, 0]"
"[28, 9, 64, 83, 71, 67, 31, 45, 94, 0, 90, 30, 61, 75, 39, 51, 0, 70, 32, 78, 41, 24, 12, 10, 33, 0, 13, 8, 63, 46, 99, 35, 11, 56, 0, 96, 76, 16, 92, 57, 86, 47, 0, 69, 98, 19, 2, 4, 81, 93, 0, 7, 1, 77, 60, 15, 49, 0, 62, 20, 6, 85, 52, 40, 66, 0, 72, 37, 14, 100, 43, 88, 0, 36, 18, 68, 73, 21, 26, 0, 84, 23, 48, 65, 29, 0, 17, 89, 74, 59, 97, 44, 0, 38, 34, 5, 53, 91, 0, 25, 22, 54, 80, 0, 42, 79, 82, 55, 95, 0, 50, 3, 58, 0, 27, 87, 0, 0, 0, 0, 0, 0, 0]"
"[26, 27, 49, 47, 17, 67, 0, 89, 41, 36, 95, 64, 13, 0, 21, 72, 11, 59, 86, 88, 4, 0, 22, 39, 30, 94, 7, 42, 60, 45, 0, 38, 16, 9, 33, 8, 46, 34, 0, 99, 20, 74, 83, 54, 66, 0, 82, 96, 91, 100, 24, 55, 0, 84, 85, 56, 70, 78, 2, 35, 0, 31, 32, 79, 51, 98, 0, 69, 71, 14, 75, 61, 80, 63, 0, 10, 90, 76, 28, 93, 58, 0, 65, 40, 43, 23, 62, 0, 12, 81, 29, 6, 19, 52, 0, 68, 18, 77, 92, 25, 0, 44, 1, 3, 0, 97, 53, 57, 48, 5, 0, 15, 73, 0, 50, 37, 0, 87, 0, 0, 0, 0, 0]"
"[21, 66, 2, 23, 15, 91, 5, 9, 97, 0, 40, 10, 49, 51, 86, 55, 4, 0, 29, 87, 7, 68, 59, 36, 74, 0, 53, 75, 45, 64, 95, 92, 24, 0, 46, 93, 99, 77, 18, 30, 0, 72, 26, 12, 34, 43, 44, 79, 31, 0, 60, 73, 50, 85, 41, 84, 57, 0, 13, 14, 58, 48, 65, 8, 98, 0, 19, 42, 37, 76, 33, 3, 0, 20, 67, 16, 63, 69, 0, 83, 96, 71, 11, 78, 70, 54, 0, 80, 82, 81, 17, 0, 52, 39, 88, 0, 62, 27, 6, 28, 0, 100, 35, 38, 89, 94, 56, 0, 1, 61, 47, 0, 25, 22, 0, 32, 90, 0, 0, 0, 0, 0, 0]"
"[50, 11, 57, 40, 31, 33, 87, 0, 89, 61, 73, 65, 44, 98, 79, 8, 0, 46, 17, 24, 74, 15, 51, 52, 38, 0, 5, 49, 69, 93, 70, 35, 75, 0, 6, 23, 32, 91, 41, 43, 64, 0, 3, 67, 90, 92, 21, 71, 0, 60, 28, 34, 76, 99, 45, 22, 0, 80, 12, 42, 83, 47, 0, 85, 66, 20, 36, 26, 0, 13, 55, 25, 100, 78, 10, 1, 0, 72, 94, 48, 88, 29, 14, 0, 19, 56, 30, 7, 16, 54, 0, 95, 27, 63, 0, 86, 59, 58, 0, 77, 82, 68, 81, 0, 18, 37, 4, 62, 97, 9, 53, 0, 84, 39, 0, 2, 0, 96, 0, 0, 0, 0, 0]"
"[95, 2, 15, 75, 77, 93, 62, 0, 18, 66, 74, 51, 81, 28, 20, 0, 89, 39, 55, 68, 16, 73, 84, 79, 24, 0, 99, 57, 58, 47, 41, 87, 37, 64, 17, 0, 7, 27, 40, 8, 21, 0, 43, 65, 26, 36, 59, 0, 19, 31, 12, 97, 92, 86, 33, 38, 0, 85, 53, 61, 0, 13, 83, 91, 9, 70, 5, 42, 0, 94, 11, 76, 32, 44, 0, 80, 10, 49, 96, 60, 0, 50, 3, 29, 56, 69, 0, 82, 72, 98, 0, 34, 100, 30, 35, 48, 25, 0, 1, 71, 0, 4, 22, 67, 54, 88, 0, 45, 52, 63, 6, 0, 46, 23, 78, 0, 90, 0, 14, 0, 0, 0, 0]"
"[26, 51, 54, 82, 98, 81, 37, 0, 52, 94, 96, 57, 86, 60, 74, 0, 48, 30, 46, 21, 16, 69, 0, 67, 68, 56, 85, 71, 4, 0, 64, 38, 49, 88, 9, 75, 14, 0, 83, 12, 87, 36, 63, 0, 89, 65, 78, 92, 76, 95, 0, 10, 18, 100, 55, 11, 19, 91, 45, 0, 66, 22, 84, 7, 41, 0, 24, 53, 58, 47, 20, 0, 2, 44, 73, 61, 25, 0, 31, 32, 27, 99, 59, 70, 33, 0, 40, 39, 93, 28, 3, 0, 77, 15, 17, 34, 43, 72, 0, 6, 29, 80, 5, 62, 79, 0, 13, 97, 50, 35, 23, 0, 1, 90, 0, 42, 8, 0, 0, 0, 0, 0, 0]"
"[71, 84, 55, 93, 15, 46, 40, 0, 75, 10, 82, 31, 9, 14, 0, 64, 27, 52, 8, 65, 17, 72, 68, 0, 62, 34, 18, 83, 86, 29, 89, 0, 4, 74, 49, 37, 38, 73, 0, 69, 1, 91, 59, 50, 0, 36, 76, 2, 48, 0, 51, 16, 81, 58, 53, 43, 0, 98, 80, 19, 78, 23, 3, 63, 92, 0, 56, 20, 5, 60, 67, 94, 0, 30, 90, 26, 77, 87, 0, 47, 99, 33, 79, 0, 7, 54, 11, 97, 28, 0, 22, 41, 96, 0, 39, 45, 57, 12, 61, 0, 13, 25, 42, 21, 0, 88, 66, 70, 0, 24, 100, 44, 0, 35, 95, 0, 6, 85, 0, 32, 0, 0, 0]"
"[19, 21, 36, 9, 15, 45, 41, 0, 53, 59, 99, 47, 73, 62, 91, 82, 0, 78, 1, 89, 93, 10, 0, 2, 76, 28, 49, 72, 83, 0, 66, 48, 26, 98, 17, 46, 0, 68, 30, 4, 87, 50, 16, 95, 51, 0, 12, 56, 31, 67, 22, 70, 39, 14, 71, 0, 60, 77, 64, 43, 25, 0, 37, 55, 23, 24, 92, 38, 0, 88, 33, 44, 97, 58, 65, 40, 0, 61, 7, 85, 18, 0, 8, 13, 81, 79, 29, 0, 5, 6, 74, 32, 20, 0, 52, 84, 63, 94, 27, 0, 69, 34, 57, 11, 0, 42, 86, 35, 3, 90, 96, 0, 75, 54, 100, 0, 80, 0, 0, 0, 0, 0, 0]"
